Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Aleyna Demir,121.2,0.98,29.92,2.0,0.0,121.2,0.98,1591,1536,63,0,2,29.92,0.07,0.01,8.73,-1.96,,0.98,,121.2,0.0,0.0,1.97,0.01,0.0,76.26
Marsel Efroimski,121.1,1.25,51.26,7.0,2.0,123.4,1.13,2337,2142,314,5,2,26.25,38.03,0.87,75.09,-1.97,0.99,1.9,126.9,106.6,1.0,1.0,8.78,1446.23,0.76,5638.19
Jan Murawski,121.0,1.18,62.34,5.0,0.5,121.1,1.18,1985,1950,199,3,2,27.74,9.36,0.42,79.04,-1.98,1.25,1.06,121.5,120.2,0.5,0.0,5.88,87.62,0.18,6247.71
Zoe Veselow,120.7,1.75,1.24,6.0,5.0,149.0,1.23,1775,2104,267,2,4,23.32,64.32,1.71,62.09,-1.99,1.06,2.1,137.9,112.1,1.5,3.5,10.52,4137.1,2.91,3855.45
Eric Hansen,120.6,1.38,59.41,9.0,4.0,118.4,1.6,2582,2324,383,5,4,15.0,30.12,0.96,125.76,-1.99,0.96,1.89,134.9,102.7,3.0,1.0,12.38,907.1,0.92,15814.56
Changjie Zhang,120.6,1.08,87.54,12.0,1.0,125.6,0.96,1676,1484,525,6,6,42.56,21.24,0.49,96.72,-1.99,0.9,1.27,124.5,116.8,0.0,1.0,13.02,451.02,0.24,9354.33
Daniel J Slavin,120.3,2.12,178.43,5.0,2.5,115.4,1.37,1851,1826,227,1,4,42.1,27.62,1.64,319.33,-2.01,1.37,2.31,106.8,123.7,0.0,2.5,10.62,762.82,2.68,101971.25
Sohum Lohia,120.2,1.39,16.03,12.0,6.0,130.8,1.02,2097,2187,652,7,5,14.5,41.87,1.24,10.51,-2.01,1.74,0.9,111.1,133.1,3.5,2.5,16.69,1753.03,1.54,110.46
Zain Patel,119.8,1.17,25.56,1.0,0.0,119.8,1.17,2001,2275,59,1,0,25.56,0.0,0.0,0.0,-2.04,1.17,,119.8,,0.0,0.0,1.17,0.0,0.0,0.0
Avyukt Dasgupta,119.6,1.24,231.67,1.0,0.0,119.6,1.24,2083,2340,45,0,1,231.67,0.0,0.0,0.0,-2.05,,1.24,,119.6,0.0,0.0,1.24,0.0,0.0,0.0
Anna Zatonskih,119.5,1.37,114.59,12.0,5.0,131.3,1.22,2255,2120,541,6,6,22.5,40.33,1.13,240.02,-2.05,1.66,1.08,119.2,119.8,4.0,1.0,16.45,1626.62,1.27,57608.58
Platon Panarin,119.3,1.04,38.14,1.0,0.0,119.3,1.04,0,1614,22,0,1,38.14,0.0,0.0,0.0,-2.07,,1.04,,119.3,0.0,0.0,1.04,0.0,0.0,0.0
Arthur Kogan,119.3,1.53,77.31,8.0,2.5,121.6,1.28,2455,2338,340,4,4,26.17,25.32,0.65,136.41,-2.06,1.56,1.5,117.6,121.0,1.0,1.5,12.25,641.04,0.42,18608.06
Sabrican Onay Yontar,119.1,1.34,110.76,8.0,4.5,114.2,1.42,1870,1905,388,5,3,16.88,36.3,1.03,174.75,-2.08,1.18,1.62,124.0,110.8,2.5,2.0,10.75,1317.38,1.07,30537.46
Ugur Barkin Tahaoglu,118.8,1.1,94.56,2.0,0.0,118.8,1.1,1959,1928,100,0,2,94.56,15.63,0.46,88.58,-2.09,,1.1,,118.8,0.0,0.0,2.19,244.21,0.21,7846.29
Wadim Rosenstein,118.5,1.31,141.54,12.0,4.0,124.4,1.21,1704,1459,623,6,6,42.39,39.76,0.94,237.38,-2.1,1.42,1.19,112.2,124.8,1.5,2.5,15.7,1580.82,0.88,56346.94
Nuriddin Iunusov,118.4,1.46,52.29,5.0,2.5,119.7,1.56,1947,2252,330,2,3,9.94,35.07,1.15,90.22,-2.11,0.8,1.9,138.8,104.7,1.5,1.0,7.31,1229.76,1.32,8138.96
Yossi Raiko,118.4,1.15,25.42,6.0,1.0,123.4,0.92,1911,1578,238,2,4,26.3,32.47,1.05,15.47,-2.11,0.6,1.42,135.2,110.0,0.0,1.0,6.89,1054.32,1.1,239.41
Assel Lesbekova,117.9,1.54,225.58,6.0,2.0,121.6,1.43,2004,1592,266,3,3,117.79,19.84,0.55,260.65,-2.14,1.56,1.52,121.6,114.1,1.0,1.0,9.22,393.71,0.31,67937.46
Konstantin Mesropov,117.4,1.52,21.66,5.0,1.5,125.8,1.23,2473,2234,321,2,3,24.66,22.58,0.81,5.37,-2.16,1.96,1.22,101.9,127.8,0.5,1.0,7.59,510.01,0.65,28.88
Emir Beknazarov,117.4,1.45,123.09,7.0,2.0,129.3,1.42,1870,1820,265,3,4,49.58,34.96,0.83,139.05,-2.17,1.33,1.54,136.0,103.4,2.0,0.0,10.16,1222.31,0.69,19335.14
Leonid Volkov,117.3,1.49,111.96,12.0,6.5,120.8,1.35,1833,1621,623,6,6,27.78,35.47,0.94,136.1,-2.17,1.57,1.4,116.6,118.1,4.5,2.0,17.84,1258.32,0.89,18522.15
Sebastian Mokhber-Garcia,117.2,1.14,36.0,1.0,0.0,117.2,1.14,1921,2089,35,1,0,36.0,0.0,0.0,0.0,-2.18,1.14,,117.2,,0.0,0.0,1.14,0.0,0.0,0.0
Ashley Stewart,117.1,1.35,150.69,3.0,1.0,101.6,1.58,2056,2198,139,1,2,120.71,36.45,0.71,136.81,-2.18,1.92,1.07,90.9,130.1,0.0,1.0,4.06,1328.62,0.5,18715.96
Boris A Zlotnik,117.0,1.45,114.37,7.0,2.0,118.7,1.17,2349,1622,418,4,3,30.97,37.28,0.7,120.59,-2.19,1.01,2.05,142.3,83.2,2.0,0.0,10.17,1389.71,0.49,14542.98
Qixuan Han,116.7,1.51,105.94,11.0,6.0,132.8,1.11,1831,1672,499,5,6,30.76,45.79,1.31,142.4,-2.2,1.09,1.87,126.0,108.8,2.5,3.5,16.64,2096.5,1.72,20278.47
Ari Kiremitciyan,116.3,1.4,44.36,5.0,1.5,107.8,1.51,2165,2246,295,3,2,39.06,24.03,0.73,33.21,-2.23,1.35,1.46,121.8,108.0,1.5,0.0,6.98,577.43,0.54,1103.22
Theodor Stein,116.0,1.41,174.91,7.0,1.0,126.0,1.23,1933,1571,407,5,2,23.21,23.99,0.81,227.7,-2.24,1.55,1.05,114.2,120.3,1.0,0.0,9.87,575.54,0.66,51847.4
Daniel Howard Fernandez,115.8,1.61,54.3,10.0,3.0,107.2,1.72,2380,2296,522,5,5,28.58,27.84,0.96,69.18,-2.25,1.64,1.58,112.4,119.3,1.0,2.0,16.07,775.24,0.93,4785.9
Nicolai Kistrup,115.7,1.27,111.35,2.0,0.0,115.7,1.27,2221,2128,117,1,1,111.35,28.71,0.83,137.94,-2.26,0.68,1.86,136.0,95.4,0.0,0.0,2.54,824.18,0.7,19028.1
Aldiyar Sailaubay,115.5,1.65,40.13,12.0,5.5,120.4,1.24,1831,1691,622,6,6,25.04,39.56,1.04,51.55,-2.27,1.85,1.46,107.7,123.3,3.0,2.5,19.84,1564.63,1.08,2657.88
Lucas Torres,115.4,1.5,81.3,12.0,6.0,117.8,1.36,2031,1692,566,7,5,37.42,45.87,1.0,81.39,-2.27,1.47,1.55,119.6,109.6,3.5,2.5,18.03,2104.48,1.0,6623.9
Ngoc Hai-Dang Ho,115.4,1.32,75.62,7.0,1.5,115.8,1.18,1981,1862,332,2,5,35.36,21.41,0.52,86.9,-2.28,1.82,1.11,100.5,121.3,0.5,1.0,9.21,458.52,0.27,7551.03
Mei-En Emmanuelle Hng,115.2,1.5,70.57,10.0,3.5,126.6,1.22,1994,1968,511,5,5,28.84,31.37,0.98,108.78,-2.28,0.98,2.02,131.7,98.7,1.5,2.0,14.97,984.39,0.97,11833.15
Magdalini Mihailidou,114.8,1.59,179.43,7.0,2.5,119.5,1.17,1822,1545,310,2,5,219.32,42.92,1.2,175.37,-2.31,1.93,1.46,95.5,122.5,1.0,1.5,11.15,1841.99,1.45,30755.84
Jonah B Willow,114.1,1.5,45.25,11.0,4.0,116.8,1.42,2322,2152,547,5,6,29.57,37.06,0.99,51.4,-2.34,1.17,1.77,125.9,104.2,2.5,1.5,16.48,1373.1,0.97,2641.67
Joel Bird,114.1,1.37,125.75,6.0,1.5,117.2,1.27,1927,1820,285,3,3,26.3,31.86,0.73,166.83,-2.35,1.18,1.56,120.4,107.8,0.5,1.0,8.21,1014.92,0.54,27833.71
Sarah N Longson,114.0,1.2,63.77,6.0,0.0,113.4,1.23,2045,1631,202,3,3,42.54,22.68,0.61,59.73,-2.35,1.37,1.04,108.1,119.9,0.0,0.0,7.23,514.39,0.38,3567.66
Natasha K Regan,112.9,1.54,311.07,9.0,3.5,109.6,1.3,1905,1781,420,4,5,428.89,28.26,0.96,282.26,-2.41,1.3,1.73,112.6,113.0,1.0,2.5,13.88,798.79,0.91,79667.92
Bodhana Sivanandan,112.8,1.63,91.89,10.0,3.5,126.2,1.44,2052,1780,535,7,3,24.43,43.37,0.99,148.36,-2.41,1.18,2.69,129.7,73.5,2.5,1.0,16.34,1881.25,0.98,22009.43
Dion Krivenko,112.8,1.37,108.78,8.0,0.5,111.6,1.33,2221,1878,335,4,4,28.95,25.56,0.65,171.82,-2.41,1.44,1.31,107.4,118.2,0.0,0.5,10.99,653.19,0.42,29520.98
Alaa Gamal,112.4,2.23,41.0,2.0,2.0,112.4,2.23,1754,2178,76,1,1,41.0,21.14,0.58,24.98,-2.44,1.82,2.64,127.3,97.4,1.0,1.0,4.46,447.0,0.34,623.75
Henrik Stepanyan,112.3,1.37,106.32,5.0,0.5,112.9,1.27,2140,1887,235,2,3,32.94,31.27,0.7,129.77,-2.44,1.64,1.19,99.1,121.1,0.0,0.5,6.86,978.11,0.49,16840.51
Zalkar Kurbanbaev,112.2,1.61,76.22,7.0,2.0,113.5,1.65,1848,2201,348,4,3,35.0,36.66,0.89,121.89,-2.44,1.54,1.71,122.4,98.7,2.0,0.0,11.29,1343.79,0.79,14858.2
Sami Mortazavi,112.2,1.72,88.86,11.0,5.5,122.4,1.57,1714,1668,468,5,6,35.71,40.77,1.01,161.91,-2.45,2.11,1.4,90.7,130.1,1.5,4.0,18.93,1662.42,1.01,26216.15
Aizhan Sezdbekova,112.0,1.85,169.85,7.0,4.5,131.5,1.97,1793,1749,316,4,3,29.92,59.58,1.42,285.78,-2.46,2.36,1.18,93.6,136.7,2.0,2.5,12.97,3549.27,2.02,81671.59
Rock Yu,111.6,1.33,197.67,5.0,0.0,130.2,0.78,2091,1838,229,2,3,42.02,37.1,1.08,245.61,-2.48,1.83,1.0,94.8,122.8,0.0,0.0,6.65,1376.45,1.17,60322.8
Michael Ziems,111.3,1.62,128.02,9.0,4.0,111.3,1.42,1890,1792,505,5,4,30.07,37.2,1.06,177.78,-2.49,1.39,1.9,117.3,103.8,2.0,2.0,14.57,1383.83,1.11,31606.18
Luca Platschek,110.6,2.12,290.1,4.0,2.0,98.6,2.09,1827,1379,164,2,2,276.2,32.74,1.47,227.87,-2.53,2.14,2.09,122.7,98.6,1.0,1.0,8.46,1071.71,2.16,51923.53
Jinghan Cameron Goh,110.5,1.54,48.04,5.0,1.0,124.8,1.77,1992,2051,228,1,4,29.0,27.99,0.71,49.94,-2.54,1.77,1.48,130.2,105.6,1.0,0.0,7.71,783.57,0.5,2494.13
Harry Bryant,110.0,1.55,23.83,1.0,0.0,110.0,1.55,2121,2340,35,1,0,23.83,0.0,0.0,0.0,-2.56,1.55,,110.0,,0.0,0.0,1.55,0.0,0.0,0.0
Emir Sharshenbekov,109.9,1.82,85.88,6.0,2.0,124.2,1.7,2265,1731,285,3,3,50.74,34.91,0.82,80.18,-2.57,1.8,1.84,126.0,93.9,2.0,0.0,10.93,1218.42,0.68,6428.06
Turkan Mamedjarova,109.4,2.12,29.85,2.0,1.5,109.4,2.12,2161,2471,111,2,0,29.85,41.08,0.83,0.67,-2.6,2.12,,109.4,,1.5,0.0,4.25,1687.81,0.68,0.45
Cristian Araya Fuentes,109.1,1.63,46.97,11.0,4.0,121.4,1.55,1945,1724,435,5,6,22.8,49.26,1.2,67.58,-2.62,1.54,1.7,116.3,103.0,2.5,1.5,17.93,2426.09,1.43,4567.53
Keti Tsatsalashvili,109.0,1.66,26.35,10.0,4.0,132.0,1.34,2254,2080,512,5,5,23.88,50.91,1.28,76.01,-2.62,1.56,1.75,105.4,112.6,1.5,2.5,16.58,2591.98,1.63,5776.82
George Ivanov,108.8,1.82,24.28,2.0,1.0,108.8,1.82,1819,1912,112,1,1,24.28,27.93,0.06,3.31,-2.62,1.78,1.86,128.6,89.1,1.0,0.0,3.64,780.12,0.0,10.95
Aziz Degenbaev,108.7,1.71,142.73,9.0,3.0,132.0,1.51,2252,2179,466,4,5,40.42,49.38,1.48,160.93,-2.63,2.21,1.31,90.8,123.0,1.5,1.5,15.37,2438.41,2.19,25899.06
Imogen A L Camp,108.6,1.83,33.02,8.0,2.5,105.7,1.41,1805,1348,361,4,4,28.54,36.78,1.26,82.84,-2.64,2.18,1.49,104.9,112.4,1.5,1.0,14.66,1352.44,1.6,6862.48
Harold Wanyama,108.1,1.61,72.27,11.0,3.0,108.9,1.4,2246,2096,463,5,6,35.67,43.83,1.13,92.47,-2.67,1.68,1.55,100.2,114.7,1.0,2.0,17.67,1921.13,1.27,8551.23
Martin Yatskar,108.0,1.76,41.48,7.0,2.0,110.0,1.88,2223,2216,307,5,2,40.69,18.25,0.7,14.41,-2.67,1.44,2.55,115.5,89.3,1.0,1.0,12.32,333.08,0.49,207.73
Noam Sason,107.8,1.62,86.07,8.0,2.0,110.2,1.51,2077,2080,422,4,4,37.89,38.03,1.09,103.16,-2.68,1.56,1.69,102.9,112.6,0.0,2.0,12.98,1446.11,1.18,10642.12
Sofia Blokhin,107.0,1.67,72.66,8.0,2.0,110.8,1.64,2099,1989,446,4,4,40.17,31.81,0.86,63.69,-2.73,1.71,1.62,113.4,100.5,2.0,0.0,13.33,1012.14,0.74,4056.9
Robert Ruck,106.9,2.06,17.6,6.0,3.0,129.7,1.63,2460,2379,379,3,3,9.0,76.3,2.22,15.3,-2.73,0.92,3.2,143.6,70.2,1.5,1.5,12.34,5822.37,4.92,234.05
Adam Sefton,106.8,2.09,67.23,5.0,3.5,115.7,2.14,1730,2151,221,3,2,29.9,44.83,0.84,86.85,-2.74,1.54,2.92,137.7,60.6,3.0,0.5,10.45,2009.99,0.71,7543.47
Nikola Stojsin,106.7,1.92,157.46,11.0,5.5,116.9,1.55,1789,1711,523,5,6,58.65,42.34,1.25,190.04,-2.74,2.02,1.83,104.1,108.8,3.0,2.5,21.1,1792.87,1.56,36116.72
Gautam Jain,105.8,1.82,79.52,8.0,5.0,132.4,1.16,1918,1921,388,4,4,24.28,65.42,1.69,104.76,-2.79,1.68,1.96,115.2,96.5,3.5,1.5,14.59,4280.23,2.84,10975.04
Valeriu Mindru,105.7,1.66,30.0,6.0,2.0,115.5,1.38,1840,1344,215,5,1,30.53,57.44,1.56,13.35,-2.8,1.89,0.54,99.4,137.5,2.0,0.0,9.97,3299.59,2.44,178.3
Maria-Alexandra Ciocan,105.4,1.46,123.8,2.0,0.0,105.4,1.46,1924,1746,123,0,2,123.8,50.91,1.44,107.9,-2.81,,1.46,,105.4,0.0,0.0,2.91,2592.0,2.06,11641.85
Frankie Badacsonyi,105.2,2.01,19.35,6.0,2.5,118.6,1.84,1947,1798,327,3,3,13.14,59.25,1.74,16.51,-2.82,2.63,1.39,90.6,119.8,1.5,1.0,12.07,3510.38,3.03,272.51
Remy Rushbrooke,104.8,1.49,52.71,1.0,0.0,104.8,1.49,2055,2074,24,0,1,52.71,0.0,0.0,0.0,-2.84,,1.49,,104.8,0.0,0.0,1.49,0.0,0.0,0.0
August Jalving,104.3,1.75,77.73,10.0,4.0,121.1,1.75,1893,1839,560,5,5,23.04,51.37,1.25,135.57,-2.87,2.1,1.41,83.0,125.5,1.0,3.0,17.54,2638.98,1.55,18379.91
Michal Lahav,104.3,1.79,18.7,5.0,2.5,122.1,1.13,2100,1977,262,1,4,21.88,53.11,1.59,9.2,-2.87,2.44,1.62,85.7,109.0,0.5,2.0,8.94,2820.26,2.53,84.7
Lucas Rusu,104.2,1.67,83.9,4.0,0.5,108.0,1.66,2130,1985,176,2,2,29.89,12.43,0.39,116.95,-2.88,1.97,1.37,98.6,109.7,0.5,0.0,6.68,154.4,0.15,13676.17
Johannes Florstedt,103.8,1.86,55.3,9.0,2.5,89.3,2.28,2334,2127,404,4,5,32.28,39.68,1.05,75.43,-2.9,1.5,2.14,115.0,94.8,1.0,1.5,16.7,1574.26,1.1,5689.58
Pengxiao Zhu,103.3,1.7,27.91,3.0,0.5,87.4,2.05,1984,1924,147,2,1,29.05,28.26,0.97,4.88,-2.93,1.52,2.05,111.2,87.4,0.5,0.0,5.1,798.9,0.95,23.77
Dimitrios Levon Zakarian,102.9,1.64,37.93,5.0,0.5,99.9,1.6,2033,1860,196,3,2,42.26,33.37,0.78,22.2,-2.95,2.15,0.86,80.9,135.8,0.0,0.5,8.18,1113.34,0.61,492.7
Deborah Ebimobo-ere QUICKPEN,102.6,1.83,229.92,11.0,3.5,120.8,1.25,2077,1911,601,6,5,38.56,38.15,1.19,359.01,-2.97,1.66,2.04,112.2,91.0,2.5,1.0,20.13,1455.17,1.42,128886.19
Aimonchok Zhunusbekova,102.4,2.12,151.09,7.0,4.5,103.2,1.47,1716,1660,297,2,5,48.74,57.96,1.43,214.11,-2.98,1.17,2.5,130.4,91.2,1.0,3.5,14.85,3359.56,2.03,45843.47
Elim Keneshbekov,101.8,1.76,26.6,6.0,1.5,98.4,1.69,1832,1885,320,3,3,29.62,37.84,0.79,8.84,-3.01,1.57,1.94,106.2,97.3,0.5,1.0,10.54,1432.17,0.62,78.08
Arkady Dvorkovich,101.5,2.26,28.14,2.0,0.0,101.5,2.26,1721,1437,95,2,0,28.14,1.27,1.01,17.46,-3.02,2.26,,101.5,,0.0,0.0,4.51,1.62,1.02,304.8
Elis Denele Dicen,101.3,1.58,95.03,5.0,0.0,112.6,1.26,1982,1777,343,3,2,124.11,53.08,1.49,70.88,-3.03,1.06,2.37,119.8,73.6,0.0,0.0,7.91,2817.41,2.22,5023.58
Matei-Andrei Badescu,100.9,2.02,62.82,4.0,0.5,96.8,2.3,1961,1310,228,2,2,44.62,34.99,0.85,50.1,-3.06,2.3,1.74,74.8,127.0,0.0,0.5,8.09,1224.18,0.73,2509.94
Eliza-Ioana Badescu,100.6,1.82,383.85,4.0,1.0,107.0,1.88,1789,1904,164,2,2,324.99,21.56,0.6,368.35,-3.07,1.32,2.32,109.9,91.2,0.0,1.0,7.27,464.95,0.37,135678.74
Alina Rath,100.5,2.06,110.58,9.0,4.5,107.3,1.5,2038,2044,524,4,5,30.58,55.72,1.22,155.3,-3.08,1.99,2.12,104.2,97.6,2.0,2.5,18.56,3105.27,1.49,24119.22
Kamila Hryshchenko,100.3,2.04,101.34,11.0,6.5,72.5,2.37,2054,2227,523,5,6,31.4,45.12,1.3,154.03,-3.09,1.29,2.66,120.9,83.1,3.0,3.5,22.44,2035.94,1.7,23725.9
Elzarbek Tazhimyrzaev,99.8,1.9,39.75,3.0,1.0,119.1,1.54,1803,1759,157,2,1,40.68,36.77,1.18,12.03,-3.12,2.38,0.94,88.2,122.9,1.0,0.0,5.69,1351.93,1.38,144.65
Anton Frank,99.0,1.79,74.49,5.0,1.0,117.2,1.13,2110,2030,235,3,2,34.97,51.45,1.36,99.38,-3.16,1.8,1.76,102.2,94.3,1.0,0.0,8.93,2647.5,1.85,9875.83
Matthew Dishman,98.1,1.85,110.56,6.0,2.5,96.1,2.05,1901,1807,291,3,3,46.94,33.22,1.03,113.54,-3.21,1.56,2.15,99.2,97.0,1.0,1.5,11.12,1103.46,1.06,12891.62
Almos Kiran Marton-John,98.1,1.88,89.36,12.0,4.0,119.5,1.36,1909,1703,701,6,6,28.71,55.4,1.34,139.2,-3.21,1.76,2.0,108.1,88.1,2.5,1.5,22.53,3069.41,1.81,19375.72
Wojciech Smolinski,97.8,1.98,62.97,12.0,5.5,107.2,1.64,1929,1828,592,6,6,30.46,45.68,1.25,87.58,-3.22,2.04,1.92,94.8,100.8,2.0,3.5,23.71,2086.76,1.56,7670.92
